V1,V2,V3,V4,V5,V6,V7,angcos_32,angcos_33,corcit_43,corcla_44,corexi_45,corgum_46,corint_48,corpoc_49,corter_50,cortes_51,eucamy_53,eucatr_54,euccam_55,euccoc_56,euccre_57,eucdel_58,eucdis_59,eucdum_60,eucfib_61,eucgil_62,eucglo_63,euchae_64,eucmed_65,eucnit_66,eucnit_67,eucobl_68,eucpla_69,eucpru_70,eucpun_71,eucrub_72,eucrub_73,eucsoc_74,eucspa_75,eucten_76,eucten_77,eucter_78,melpal_106
cell_wall,cell_wall_proteins,RGP,NA,NA,NA,NA,8.27462690019284,7.06716143395537,7.58673547726065,9.35497046449009,14.0910900812349,12.9710602937692,8.68077301681691,7.63929978307894,5.60859044187183,7.27050710277976,19.5579786484049,9.67552419971897,14.9725400631966,31.8979159519691,9.22636108873933,24.7744630211764,5.60893801323613,16.5623277727461,6.55484274229674,15.0307079791731,22.3733093298616,17.0643605219445,7.62608135712765,18.9677937959093,17.27630624918,10.7871450122768,9.12919383392269,6.56827105872181,11.453188234903,28.3802913246768,27.4601591660111,19.0140983759465,14.7116540203666,23.4333458828609,15.9051017995217,9.29247884994377,7.07442020989386
cell_wall,cellulose_synthesis,cellulose_synthase,NA,NA,NA,NA,25.4293588689164,2.64681314953642,1.91027253815169,1.99138513568741,2.2353310832628,10.953217963563,4.27098343032478,16.2443163960319,17.3068094332727,6.12208704199444,29.0938085272397,18.4942451535267,45.7948896542178,11.1186712886557,32.0039111506045,31.2058431545867,8.27169214832898,25.4086883123457,35.4083803772078,19.5734033292438,42.1059224840071,29.6896575710399,6.53391617068279,5.68826059640374,8.77562693762644,21.4647908918363,47.033684567077,15.0299341554395,50.513506024409,43.0598736894182,21.7328587348385,36.4381926205337,49.0541933407611,52.4028027828046,14.2796975426397,21.9205467472406,7.92707692790444
cell_wall,degradation,cellulases_and_beta__14_glucanases,NA,NA,NA,NA,0.449029449769518,0.536136817809847,0.269173275041753,0.336584677029506,0.205607208913241,0.201901810580879,0.600005667021231,0.395942546187774,0.491864506653983,0.376155468705329,0.495793052652621,0.524944956754265,0.790002354486543,0.449488650740397,0.378840446338065,0.533897829870162,0.219229912877079,0.562561766065609,0.340753184944306,0.569451097654803,0.314152126837897,0.767167817595797,0.136878900929991,0.408569290114434,0.333611232373444,0.272424632926925,0.376693269100812,0.387102960861196,0.532328945400812,0.611321110942671,0.423768387775592,1.00164700894582,0.346546568082059,0.502797703804492,0.297271817516754,0.242567428077756,0.250665464227974
cell_wall,degradation,mannan_xylose_arabinose_fucose,NA,NA,NA,NA,10.2086529721992,9.41572770256689,8.90492446562342,5.68232259524541,5.3641165452428,11.4992639541021,10.9337368688018,10.9329833366961,14.2516940277448,6.64076756604764,20.8457059542266,29.3838303074969,28.3561470409103,25.0000861180778,29.8166519560901,24.0324631099389,16.5735494611974,32.7606488169517,14.5905101172458,35.488946308272,11.4555941138949,41.4798666164916,21.961507984888,17.4753477388386,15.9891198171594,18.9170830243865,31.7045998900685,15.5757712293865,21.5147090446134,16.5319138126847,16.578660525339,42.1559021373013,25.7273486469373,38.927672880607,20.8415082860167,23.1659571285968,2.80834307288822
cell_wall,degradation,pectate_lyases_and_polygalacturonases,NA,NA,NA,NA,0.809291829290919,0.112792554292079,0.13919649432114,0.0981299540960268,0.286058529148048,0.35781154711692,0.510101635991442,0.152665740787286,0.16534208597316,0.289079495437957,2.8336396459516,1.10656609840525,1.20718113622998,2.20165022454845,2.71532105887389,5.45047991946345,0.570010224943099,1.00613395371422,0.33113015838289,2.05262288869488,0.372936949581597,0.814834327778816,0.460556568822556,1.82900139062678,0.239090232661417,1.48903255500864,0.270847805064944,0.416991508450181,0.819329051130291,0.64663404654627,0.651390185044168,1.55101025692601,2.31162257259399,0.817331135141008,1.76983988358157,0.344468927425684,0.168847820502114
cell_wall,pectin*esterases,PME,NA,NA,NA,NA,1.12276689226547,1.00574733244143,0.753714961717677,0.859028875465656,0.826618237524667,1.54834634752184,1.53676876577687,1.74667561893295,2.09440380884435,1.69167024156852,3.34019903361219,2.03429978389741,3.93438507505136,2.60748638046078,2.44156110578192,4.52122501082616,0.722838011329896,2.12074880824029,0.766197585082807,2.74581750482749,2.27834281891072,3.02247980114592,0.682182829879524,3.15278890209525,1.5002478415782,2.0213567708259,1.06869742808703,1.31808160382347,2.85030725817158,2.635130534049,2.8067245681293,2.47914770538327,2.22765051275009,3.20871292197222,2.30641381904576,1.65890783077131,0.7630351549099
cell_wall,precursor_synthesis,AXS,NA,NA,NA,NA,0.23113807559702,0.145427976583522,0.262089653418526,0.159107100884453,0.261888461717263,0.362697086267686,0.180775638404604,0.388592440568818,0.279474982675971,0.214075197205986,0.428012683510652,0.867421121841725,0.893621996790493,0.617884283708294,0.523079085473275,0.530999954490504,0.478680528741477,0.77767097585544,0.458357059315261,0.799965894376201,0.753286260432123,0.390547664365818,0.182195766663565,0.422944677540296,0.367644158089093,0.595672953152296,0.586314096197303,0.52683543604995,0.916534272977156,0.832989797892264,0.803905849273957,1.07746855387853,0.524055739652736,0.782972463378483,0.665518164895073,0.62223945745681,0.159222212117047
cell_wall,precursor_synthesis,GMD,NA,NA,NA,NA,0.14963595622878,0.12479513428593,0.105391634173526,0.0832242200289442,0.197770799943262,0.0879568717231221,0.0702688560758158,0.0927436092702801,0.143656948642395,0.0899325312864567,0.403644968170553,0.23291731673751,0.359386480390394,0.885975166904351,0.370241722631353,0.683042680470986,0.0989227012301901,0.233225605704023,0.152953354713382,0.482275839749167,0.539058758557433,0.458357444807037,0.197061905173046,0.427709516214935,0.834179579634979,0.253518700008697,0.442665794754719,0.114512951919882,0.583920509874887,0.628441660104046,0.665271540241573,0.195080671582194,0.323945974226461,0.722893593642507,0.435422684462575,0.427195887712468,0.16087439923475
cell_wall,precursor_synthesis,KDO_pathway,CMP_KDO_Synthetase,NA,NA,NA,0.654312760126278,0.399846254089629,0.444561880999603,0.344220450324221,0.479913090340038,0.589533685697408,0.404956052557089,0.528321664317756,0.715002570390585,0.384666231687713,0.610235222545238,0.723184040675299,0.638872031507135,0.786818192919549,0.376055930532424,0.623015322427337,0.448036364632466,0.705017824402471,0.381720158282756,0.536648705217402,0.537370744643457,0.788846094540552,0.284457334648827,0.546255769045663,0.558445842108586,0.148943551921294,1.97419628786429,0.770183690976746,0.757997550562147,0.567027030677583,0.435455741074132,0.783217696161006,0.514950790420323,0.835660669610026,0.356628173270802,0.815777507893738,0.0496827792225801
cell_wall,precursor_synthesis,KDO_pathway,KDO_8_Phosphate_Synthase,NA,NA,NA,0.523977783609475,0.453765451342849,0.965956697167998,0.593193551186491,0.65179906597827,0.582040607410239,0.556798796356986,0.579820634214873,0.47149508579498,0.475249350343038,0.910636208861976,1.02573227055395,0.794501593910391,2.04278796890682,1.2450360714034,2.24951614458697,0.403666477512855,0.996349368268288,0.403711398736809,1.08433604780087,0.647712784449611,0.921077951282095,0.673621212384303,0.946959992297409,0.622141547110215,0.716065012912238,0.482949094791747,0.59359375464193,1.13278547555329,0.916828311856596,0.816316908593346,1.40678484895393,1.21162509927882,1.04202022447589,1.31126088200025,0.698234455720522,0.29464408645465
