sample,d13C,soil_P,soil_S,soil_N,soil_C,Narea_mean,leaf_age,mg_Cl_a_per_m2,mg_Cl_b_per_m2,mg_Cl_total_per_m2,irradiance,gap,P,N,C,H,photo_max,Cond,Ci,LMA_g_per_m2,LWC_percent,site_revised,tavg,dnrg,isot,tsea,tmax,tmin,trng,twet,tdry,twrm,tcld,prec,pwmt,pdmt,psea,pwet,pdry,pwrm,pcld,alpha,tavg_recent_year,tmax_recent_year,prec_recent_year,VPD_recent_year,tavg_recent_month,tmax_recent_month,prec_recent_month,VPD_recent_month,N_per_area,P_per_area,leaf_rad,species_confirmed,biological_rep,date,gap_mean,leafrad_mean,LMA_mean
RH009,-26.97,373.018,205.27,0.13688,1.7935,3017.068339,new,460.4930362,77.22496319,537.7179993,18.94631767,89.1,589.344,0.9758,53.936,6.818,NA,NA,NA,273.9312846,53.16397582,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.468823848,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,2673.021475,1614397.59,16.88116904,eucdum,3,150405,76.72141667,14.53588332,271.6227994
RH010,-26.97,373.018,205.27,0.13688,1.7935,3017.068339,mid,530.9256741,88.52455254,619.4502266,18.94631767,79.07625,158.533,0.9459,52.6754,6.717,NA,NA,NA,313.0333386,48.39007045,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.468823848,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,2960.98235,496261.1427,14.98203753,eucdum,3,150405,76.72141667,14.53588332,271.6227994
RH011,-26.97,373.018,205.27,0.13688,1.7935,3017.068339,old,604.9535259,100.4090588,705.3625847,18.94631767,69.0525,271.895,0.8746,51.2784,6.542,NA,NA,NA,320.6785877,48.09900769,NSW_Round_Hill,17.88098907,13.47835827,45.48062134,612.1174927,33.54880142,3.913413286,29.63538742,11.24788284,22.1176815,25.43756294,10.25624561,380.7366638,39.92671967,22.58151245,16.01255035,104.2902374,80.81131744,99.31361389,96.61904144,0.468823848,18.68945208,25.76701375,297.9999964,-12.40349712,22.43166688,29.67600034,11.5999996,-16.98822258,2804.654928,871909.046,13.08290601,eucdum,3,150405,76.72141667,14.53588332,271.6227994
RH055,-26.88,155.333,76.928,0.04642,0.88726,3554.801512,new,901.1309611,197.3516163,1098.482577,18.9042263,94.63,583.813,1.3151,55.3711,7.347,NA,NA,NA,304.5805189,51.93040032,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,4005.538404,1778180.665,17.88906935,eucsoc,1,150406,83.398375,15.76581754,385.869368
RH056,-26.88,155.333,76.928,0.04642,0.88726,3554.801512,mid,669.6129451,151.3483436,820.9612887,18.9042263,83.984125,42.397,0.8184,53.83,6.98,NA,NA,NA,434.7725125,40.78794192,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,3558.178242,184330.5021,15.87654905,eucsoc,1,150406,83.398375,15.76581754,385.869368
RH057,-26.88,155.333,76.928,0.04642,0.88726,3554.801512,old,716.3664617,165.7305517,882.0970134,18.9042263,73.33825,136.465,0.8382,53.39,6.998,NA,NA,NA,376.7374434,42.24931003,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,3157.813251,514114.7521,13.86402874,eucsoc,1,150406,83.398375,15.76581754,385.869368
RH059,-25.58,155.333,76.928,0.04642,0.88726,3554.801512,new,661.5148816,123.9958977,785.5107792,18.9042263,93.64,378.487,1.0072,54.0109,6.971,NA,NA,NA,390.1309228,41.05773744,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,3929.398654,1476594.826,17.70191751,eucsoc,2,150406,83.398375,15.76581754,385.869368
RH060,-25.58,155.333,76.928,0.04642,0.88726,3554.801512,mid,357.7715392,64.11106606,421.8826053,18.9042263,83.1055,147.94,0.6619,52.7124,6.578,NA,NA,NA,485.8352137,36.65929126,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,3215.743279,718744.6151,15.71045179,eucsoc,2,150406,83.398375,15.76581754,385.869368
RH061,-25.58,155.333,76.928,0.04642,0.88726,3554.801512,old,268.1660372,53.00469839,321.1707356,18.9042263,72.571,142.337,0.695,53.1254,6.767,NA,NA,NA,369.7302136,37.00444884,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,2569.624985,526262.8941,13.71898607,eucsoc,2,150406,83.398375,15.76581754,385.869368
RH063,-27.09,155.333,76.928,0.04642,0.88726,3554.801512,new,1516.547181,269.0056387,1785.552819,18.9042263,93.64,660.938,1.3352,54.1769,7.132,NA,NA,NA,333.9173,43.24883114,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,4458.46379,2206986.324,17.70191751,eucsoc,3,150406,83.398375,15.76581754,385.869368
RH064,-27.09,155.333,76.928,0.04642,0.88726,3554.801512,mid,601.3516711,125.8552785,727.2069496,18.9042263,83.1055,60.523,0.8584,53.938,6.978,NA,NA,NA,416.5356011,37.49194662,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,3575.5416,252099.8419,15.71045179,eucsoc,3,150406,83.398375,15.76581754,385.869368
RH065,-27.09,155.333,76.928,0.04642,0.88726,3554.801512,old,1270.514668,277.8852923,1548.39996,18.9042263,72.571,145.064,0.977,53.4533,6.945,NA,NA,NA,360.584586,36.61315546,NSW_Round_Hill,17.96543884,13.57358837,45.6115799,612.8233032,33.68398666,3.924902916,29.7590847,11.33398533,22.21676254,25.53610992,10.3463707,387.5290527,40.90834045,23.25667953,16.14480782,106.6810837,82.04656982,100.8498001,99.0838089,0.476830708,18.81230135,25.96427391,294.0000009,-12.22821801,22.53933323,29.74199975,10.49999978,-16.56191533,3522.911405,523078.4238,13.71898607,eucsoc,3,150406,83.398375,15.76581754,385.869368
RH096,-24.28,542.046,3661.558,0.17172,2.7304,2772.943622,new,592.7136619,102.6233247,695.3369866,20.74793243,100,328.674,0.9614,54.4085,7.485,NA,NA,NA,367.2240962,50.39313796,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,3530.492461,1206970.126,20.74793243,eucgil,1,150409,88.75,18.41379003,373.4700034
RH097,-24.28,542.046,3661.558,0.17172,2.7304,2772.943622,mid,106.6443449,15.79176786,122.4361127,20.74793243,88.75,253.45,0.587,56.19,7.353,NA,NA,NA,444.7477047,37.32272217,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,2610.669027,1127213.058,18.41379003,eucgil,1,150409,88.75,18.41379003,373.4700034
RH098,-24.28,542.046,3661.558,0.17172,2.7304,2772.943622,old,127.5638672,18.94937057,146.5132377,20.74793243,77.5,246.919,0.5019,55.9895,7.379,NA,NA,NA,412.1877977,35.46263345,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,2068.770557,1017769.988,16.07964763,eucgil,1,150409,88.75,18.41379003,373.4700034
RH099,-24.58,542.046,3661.558,0.17172,2.7304,2772.943622,new,300.153209,51.85942041,352.0126294,20.74793243,100,528.638,0.762,54.0793,7.356,NA,NA,NA,215.7854097,61.97224337,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,1644.284822,1140723.674,20.74793243,eucgil,2,150409,88.75,18.41379003,373.4700034
RH100,-24.58,542.046,3661.558,0.17172,2.7304,2772.943622,mid,594.3176159,104.736702,699.054318,20.74793243,88.75,338.255,0.6901,53.5419,7.271,NA,NA,NA,345.0213452,44.42789035,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,2380.992303,1167051.951,18.41379003,eucgil,2,150409,88.75,18.41379003,373.4700034
RH101,-24.58,542.046,3661.558,0.17172,2.7304,2772.943622,old,222.6342746,33.02414653,255.6584212,20.74793243,77.5,1835.473,0.6404,53.5863,7.198,NA,NA,NA,373.6992787,43.37116327,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,2393.170181,6859149.362,16.07964763,eucgil,2,150409,88.75,18.41379003,373.4700034
RH102,-24.92,542.046,3661.558,0.17172,2.7304,2772.943622,new,559.2160746,86.19074742,645.406822,20.74793243,100,496.688,0.9138,54.3864,7.486,NA,NA,NA,342.4639805,52.81839936,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,3129.435854,1700977.495,20.74793243,eucgil,3,150409,88.75,18.41379003,373.4700034
RH103,-24.92,542.046,3661.558,0.17172,2.7304,2772.943622,mid,427.3608292,76.726929,504.0877582,20.74793243,88.75,379.265,0.8262,55.2478,7.475,NA,NA,NA,441.4228439,40.58167505,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,3647.035536,1674162.349,18.41379003,eucgil,3,150409,88.75,18.41379003,373.4700034
RH104,-24.92,542.046,3661.558,0.17172,2.7304,2772.943622,old,367.0070518,63.05231081,430.0593626,20.74793243,77.5,429.455,0.8483,54.2863,7.279,NA,NA,NA,418.6775741,38.94823336,NSW_Fowlers_Gap,19.53067589,13.55396557,44.47187805,623.0561523,35.14862442,4.671014786,30.47760963,27.1534996,19.42360115,27.1534996,11.70055294,215.1926117,25.58988571,10.63207531,25.46577835,70.0065155,43.117733,70.0065155,47.68419647,0.319050415,19.89041091,26.88758898,360.6999995,-15.61635974,21.51916651,28.82933305,0.200000003,-17.79361078,3551.641861,1798031.776,16.07964763,eucgil,3,150409,88.75,18.41379003,373.4700034
RH117,-28.33,333.932,181.247,0.04222,0.63405,3095.439217,new,1080.924002,205.5947646,1286.518766,20.68780136,100,NA,1.5053,54.8811,7.341,20.33115514,0.085588429,1324.971233,165.0329915,61.79258511,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,2484.241621,NA,20.68780136,euccam,1,150410,88.75,18.36042371,263.0211354
RH118,-28.33,333.932,181.247,0.04222,0.63405,3095.439217,mid,1734.476192,333.3706061,2067.846798,20.68780136,88.75,594.683,1.4218,51.8592,6.832,17.31079854,0.125100218,1497.897356,184.7144717,57.0931677,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,2626.270359,1098465.562,18.36042371,euccam,1,150410,88.75,18.36042371,263.0211354
RH119,-28.33,333.932,181.247,0.04222,0.63405,3095.439217,old,828.9968777,155.4807717,984.4776494,20.68780136,77.5,473.643,1.3155,52.1872,6.823,16.67583246,0.099475554,1452.749202,339.9697327,46.43971092,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,4472.301834,1610242.841,16.03304605,euccam,1,150410,88.75,18.36042371,263.0211354
RH120,-27.64,333.932,181.247,0.04222,0.63405,3095.439217,new,1595.916785,302.4791737,1898.395958,20.68780136,100,1358.105,1.4911,54.1268,7.273,17.34698587,0.096506567,1436.076053,182.6217923,59.02081269,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,2723.073545,2480195.692,20.68780136,euccam,2,150410,88.75,18.36042371,263.0211354
RH121,-27.64,333.932,181.247,0.04222,0.63405,3095.439217,mid,965.9101315,192.7207193,1158.630851,20.68780136,88.75,469.584,1.0834,52.6629,6.951,19.24047599,0.182432339,1559.142831,283.854536,43.89617639,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,3075.280043,1332935.484,18.36042371,euccam,2,150410,88.75,18.36042371,263.0211354
RH122,-27.64,333.932,181.247,0.04222,0.63405,3095.439217,old,778.3301096,174.7312816,953.0613911,20.68780136,77.5,NA,0.8847,54.7985,7.14,17.28960759,0.251231484,1622.938019,331.0905415,41.82560653,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,2929.158021,NA,16.03304605,euccam,2,150410,88.75,18.36042371,263.0211354
RH123,-27.22,333.932,181.247,0.04222,0.63405,3095.439217,new,840.404921,144.9733081,985.3782291,20.68780136,100,671.339,1.4422,53.1377,7.032,21.20919957,0.296013547,1597.293708,235.0578906,54.34782609,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,3390.004898,1578035.292,20.68780136,euccam,3,150410,88.75,18.36042371,263.0211354
RH124,-27.22,333.932,181.247,0.04222,0.63405,3095.439217,mid,1034.224918,199.7480529,1233.972971,20.68780136,88.75,457.149,0.9802,52.3394,6.854,19.459864,0.26620398,1609.608529,332.9635927,47.90789104,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,3263.709136,1522139.734,18.36042371,euccam,3,150410,88.75,18.36042371,263.0211354
RH125,-27.22,333.932,181.247,0.04222,0.63405,3095.439217,old,1043.341207,220.7322518,1264.073459,20.68780136,77.5,305.684,0.9282,54.6249,7.22,12.88998032,0.115145186,1567.045228,311.8846693,40.01857794,NSW_Mutawintji,19.42086029,13.54255962,44.67874146,620.5098267,35.01648712,4.705518246,30.3109684,27.0327549,19.3172226,27.0327549,11.64995384,233.952713,32.2862587,10.40432835,28.06178665,80.44456482,45.20484924,80.44456482,52.22239685,0.328922459,19.86356162,27.02183559,345.7999984,-15.4505714,21.22749991,28.58199984,0.300000012,-17.26400379,2894.9135,953381.5325,16.03304605,euccam,3,150410,88.75,18.36042371,263.0211354
T013,-29.12,745.651,1166.031,0.69824,25.787,3017.204735,new,589.4305035,91.42861857,680.8591221,12.5469799,50.72,NA,1.1474,58.8703,7.559,36.51951095,0.397452041,1535.685954,244.2573559,61.45844062,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,2802.608902,NA,6.363828205,euccoc,1,150302,53.15533333,6.669388989,307.3121286
T014,-29.12,745.651,1166.031,0.69824,25.787,3017.204735,mid,804.2973482,149.0841691,953.3815173,12.5469799,45.014,1134.834,0.7338,57.6149,7.357,44.63063924,0.485376834,1524.25633,322.2337148,50.97703609,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,2364.550999,3656817.755,5.647897532,euccoc,1,150302,53.15533333,6.669388989,307.3121286
T015,-29.12,745.651,1166.031,0.69824,25.787,3017.204735,old,547.0473848,103.2894885,650.3368734,12.5469799,39.308,1331.448,0.8754,57.8749,7.355,50.41512206,0.529319392,1511.268236,332.8282569,49.44092918,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,2913.578561,4431435.17,4.931966859,euccoc,1,150302,53.15533333,6.669388989,307.3121286
T017,-28.46,745.651,1166.031,0.69824,25.787,3017.204735,new,672.3725072,110.8773086,783.2498158,12.5469799,60.88,NA,1.2251,59.3983,7.696,53.93700366,0.437676175,1464.197623,261.1695044,58.24793388,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,3199.587598,NA,7.638601363,euccoc,2,150302,53.15533333,6.669388989,307.3121286
T018,-28.46,745.651,1166.031,0.69824,25.787,3017.204735,mid,715.1800833,118.6563775,833.8364608,12.5469799,54.031,926.201,1.111,56.6537,7.185,49.10617788,0.304407245,1405.903852,352.3795055,48.73784945,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,3914.936306,3263742.504,6.77925871,euccoc,2,150302,53.15533333,6.669388989,307.3121286
T019,-28.46,745.651,1166.031,0.69824,25.787,3017.204735,old,230.1947039,44.65202848,274.8467323,12.5469799,47.182,921.827,0.6163,56.9915,7.099,29.78204453,0.453215396,1593.854111,370.3255869,49.434041,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,2282.316592,3413761.248,5.919916056,euccoc,2,150302,53.15533333,6.669388989,307.3121286
T021,-27.2,745.651,1166.031,0.69824,25.787,3017.204735,new,380.3161629,59.61164215,439.927805,12.5469799,68.08,1387.655,1.4693,56.5275,7.2,47.24268197,0.41346231,1490.454046,256.282749,61.36793728,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,3765.562431,3556320.381,8.541983916,euccoc,3,150302,53.15533333,6.669388989,307.3121286
T022,-27.2,745.651,1166.031,0.69824,25.787,3017.204735,mid,465.4452151,65.24102925,530.6862444,12.5469799,60.421,NA,1.2346,58.6403,7.496,47.42473743,0.379579044,1468.328119,267.5148255,60.40186229,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,3302.738036,NA,7.581010725,euccoc,3,150302,53.15533333,6.669388989,307.3121286
T023,-27.2,745.651,1166.031,0.69824,25.787,3017.204735,old,410.7569671,72.52737752,483.2843446,12.5469799,52.762,848.425,0.7271,57.9773,7.282,55.72086959,0.450129243,1473.40002,358.8176582,52.7340824,TAS_Mt_Wellington,5.155804634,6.208952904,42.09963226,304.8602295,13.89673138,-0.851504624,14.7482357,2.776749611,8.980926514,8.980926514,1.462855935,1148.727295,112.0890656,71.64057159,12.34876156,323.0929565,252.2136841,252.2136841,309.6475525,1.172585281,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,2608.963193,3044298.717,6.620037535,euccoc,3,150302,53.15533333,6.669388989,307.3121286
T049,-26.48,592.375,636.845,0.37395,10.657,3569.533385,new,620.1997641,122.312987,742.5127511,12.98399734,65.44,1207.699,1.4391,54.1979,6.834,28.15479934,0.187486558,1445.652709,198.5235029,64.00390257,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,1.148940451,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,2856.95173,2397566.359,8.496727859,eucdel,1,150302,61.79070833,8.022903926,246.3773343
T050,-26.48,592.375,636.845,0.37395,10.657,3569.533385,mid,817.0567486,161.8432409,978.8999895,12.98399734,58.078,1136.995,1.56,53.4296,6.728,28.45952832,0.098366894,1222.988175,354.7518368,33.93286868,TAS_The_Springs,8.129767418,7.633678913,48.74589539,290.0836792,17.17038536,1.51023829,15.66014671,6.014757156,10.69610882,11.75332928,4.563052654,1111.449829,107.8238449,70.5953598,12.17049599,310.8145447,245.9990845,246.9428864,298.4684448,1.148940451,9.458287655,13.5896986,1132.799997,-3.67383019,13.63299998,18.67599996,30.20000006,-5.419609833,5534.128654,4033510.647,7.540845975,eucdel,1,150302,61.79070833,8.022903926,246.3773343
