Protein,14acam11,14acam25,14acam27,14acam28,14acam7,14acam8,14bot2,14bot24,14bot27,14bot30,14bot6,14bot7,14bter2,14bter21,14bter29,14bter30,14bter6,14bter7,14smit11,14smit2,14smit22,14smit28,14smit9,1acam11,1acam25,1acam27,1acam28,1acam7,1acam8,1bot2,1bot24,1bot27,1bot30,1bot6,1bot7,1bter2,1bter21,1bter29,1bter30,1bter6,1bter7,1smit11,1smit2,1smit22,1smit28,1smit9,7acam11,7acam25,7acam27,7acam28,7acam7,7acam8,7bot2,7bot27,7bot30,7bot6,7bot7,7bter2,7bter21,7bter29,7bter30,7bter6,7bter7,7smit11,7smit2,7smit22,7smit28,7smit9,9acam11,9acam25,9acam27,9acam28,9acam7,9acam8,9bot2,9bot24,9bot27,9bot30,9bot6,9bot7,9bter2,9bter21,9bter29,9bter30,9bter6,9bter7,9smit11,9smit2,9smit22,9smit28,9smit9
Eucgr.B02276.1.p,0.00597173820530137,0.00863654528180522,0.00529494149328777,0.00763012318159092,0.0046890969258594,0.00480869869391299,0.0010978932061731,0.00511335022120984,0.00642070860569356,0.0072778864342989,0.00541564316269534,0.00874285439752486,0.00372264874464735,0.00386213503913144,0.00589666193201746,0.00637694756886869,0.00859765266866478,0.0117256906552395,0.00880314389214156,0.00468175582090078,0.000795871926962451,0.00838737487489459,0.0163146194193375,0.00567077867274672,0.00707097534977724,0.00401602289958728,0.00521775162981684,0.00702688422537378,0.00616262633065902,0.00484874610998503,0.00473182172627758,0.00429975100108406,0.0075384484765428,0.00716627292027568,0.00455996458238501,0.00513067271027895,0.00341478303697426,0.00828306049896832,0.000583912667705493,0.011072503323075,0.00668705144827885,0.0137583033712363,0.00932615690340465,0.00807250692664951,0.0124554061907904,0.0114851743739901,0.00698869857767882,0.00449441510384656,0.00625238321872342,0.00552339529994251,0.00415511355555452,0.0041878403762126,0.00375562256465235,0.00355910245808289,0.00339552732411766,0.00747709256560827,0.00333669239756694,0.00470405204779429,0.00406699639829241,0.00395392369020729,0.00322340737148968,0.00482933172590148,0.0050397982350073,0.00734143809399258,0.0101649217364764,0.00849987010079449,0.0085855608287946,0.00668080943816311,0.00645817868086308,0.00619201052566366,0.00608644978387369,0.00422897937791138,0.00484337219197802,0.00629956848172965,0.00312791843581389,0.00269474970145975,0.0048438863108772,0.0042052791092401,0.00525648104082935,0.00560932877967525,0.00576128991141732,0.00449255194219856,0.0058307230641205,0.00416081329022371,0.00577213942193253,0.000801365122515455,0.0147470197437728,0.00436038098235009,0.00662522724690334,0.00651908572024837,0.0125387897207048
Eucgr.B02278.2.p,0.0860595792520694,0.0850486267425784,0.0729045016497566,0.0821123313603493,0.0804745519183551,0.0692578486094809,0.0819848563653166,0.0976809935597898,0.0599963762720505,0.102321557377834,0.114351892160039,0.0787006582681774,0.0646646451698533,0.061215208992692,0.0464653141834312,0.0447028599048677,0.0631453142520404,0.13376021268515,0.0830502331175389,0.106528042594457,0.12582560219393,0.0958001293115468,0.128896341035494,0.103694878431361,0.108296597623317,0.103309626352587,0.136381974520765,0.115323259095075,0.160150562745081,0.155294095425408,0.0991864466211744,0.0838400409774375,0.0747226176837462,0.133491651075644,0.0994925158037578,0.12264445154054,0.0738195679227342,0.0889763021324585,0.040833970437103,0.095757215695954,0.109195369557069,0.141924639950472,0.123879067349211,0.109315557673067,0.171019056736664,0.168316462066566,0.072386429212442,0.0648334010175934,0.07191649198288,0.102821139875574,0.101355266394028,0.0467464771750717,0.0853420871142698,0.0556868765323367,0.0608176750022442,0.0828844284825033,0.0795749786843478,0.0610039250389116,0.0352610858499917,0.0523160030833343,0.0363831488196393,0.0380020871938034,0.0486790433786171,0.0889721093677678,0.118027910531249,0.0621954934455389,0.110637753613511,0.148915612961296,0.0774684148318299,0.0715243751468558,0.064015661385982,0.0803900628135797,0.0640858866151009,0.0392219865342283,0.0801911629928778,0.0503291976905341,0.0493333629970688,0.0566090192166118,0.0684783200148124,0.0569345664735789,0.0392149809579959,0.0365415872255239,0.056999629793664,0.0248535174670726,0.0373757353729561,0.0394802684375198,0.0877522583756025,0.0810883992852972,0.0577586185246737,0.0709431624758237,0.136111041674789
Eucgr.B02294.2.p,0.00665050508805981,0.00802968193026236,0.00701263686714421,0.00880980876172081,0.00524967062556086,0.00765533031303724,0.00710380313815342,0.00537087590517596,0.00427172406655173,0.00565546313270781,0.0100810916021514,0.00634077886634414,0.00486820175671229,0.00504041265682911,0.00475531041941022,0.00484153065644624,0.00659052950084071,0.00735079030222071,0.00698451365964539,0.00699648510944645,0.00875036525588836,0.00686226549635684,0.0105619548840702,0.00590837424194166,0.00876098564840077,0.0066635318224809,0.006992473601596,0.00688562162008102,0.00826192460870462,0.00627269169436237,0.00508658840398559,0.00458947480343088,0.00361965514978286,0.00640211981495376,0.00531287191995397,0.00710941732119216,0.0047371869959014,0.00533425034007401,0.00355589680256081,0.00896714917433013,0.00691376385281375,0.011862277409566,0.00872792847779471,0.00540880262682912,0.00836175995935578,0.0100677155886941,0.00790640837631893,0.00810057641288574,0.00850364388435177,0.00711052932022435,0.00731316799931745,0.00788950032483335,0.00779369694491804,0.00598286188577594,0.00612654804471419,0.0107797796869015,0.00687739489003989,0.0056606695415539,0.00673626101163177,0.0104184633368521,0.00488622719907857,0.00808365014016474,0.00590304345128443,0.00875148373782143,0.0110143311519205,0.0072832903794294,0.00874456918012027,0.00987558479782478,0.00687772204882633,0.00867549560390469,0.00842198668480416,0.00563332835438969,0.0062609740760174,0.00975728080270296,0.00837057594698475,0.00441245221403175,0.00514582543759776,0.00535093729766387,0.00856063924547091,0.0065636787435441,0.00830272354843291,0.00711043650484979,0.0112157751358312,0.00458526490264614,0.00579752759563204,0.00747957560588108,0.0157318826753518,0.00878776766483295,0.00557697000030522,0.00595339567758379,0.0174013096856871
Eucgr.B02306.1.p,0.107194127577546,0.0838399425797049,0.110907714175303,0.0649534230491329,0.0329512003011294,0.0930155100632906,0.0686638570109908,0.0536982311492337,0.0397073226325198,0.0503338804922349,0.072390880355493,0.0596966328832082,0.073144913070634,0.0387830530312453,0.040165206179933,0.0461331442425025,0.109938483348878,0.0828858789693865,0.106925498342829,0.0914731988104641,0.0756637638329012,0.0721924858867816,0.0762611515964915,0.119600917567936,0.118826887205314,0.137828757373605,0.122565527452819,0.126027917274286,0.185362254031731,0.148796266555119,0.0727067279287022,0.0833695825727098,0.0498593172863424,0.0860462154669921,0.109177545562322,0.116163077039808,0.07356082359517,0.0637825204463054,0.0507876837895794,0.151364433469679,0.146978521355917,0.143027588540958,0.120742948242313,0.0869720580524937,0.154174177745033,0.141118036205694,0.128994977693175,0.0855631186881565,0.138695897696498,0.0859534162079012,0.129401466410781,0.0932089405265854,0.107028422377418,0.052515324615914,0.0446707614727767,0.114832582746378,0.0778201729017765,0.105862805590646,0.060175189133762,0.0581430024612571,0.0641413794740152,0.100012595059818,0.0852249881730692,0.117201800553944,0.0703326867505922,0.0693009413095341,0.0952272366497973,0.109100509892842,0.129935176066653,0.105199773758001,0.124840545523749,0.084823250215967,0.121225203109703,0.0782198981364375,0.10757320469032,0.028818553139162,0.0510016510012575,0.0510335459941457,0.0843454818619049,0.063681205633427,0.110037611278127,0.056035712092704,0.0799121932845958,0.0662104698619691,0.0966330658395183,0.0856351953751533,0.110877101849508,0.0947085661816174,0.0543336695762914,0.076147385775197,0.113780014886597
Eucgr.B02309.1.p,0.0332409397852422,0.0240875044607486,0.0196725345398096,0.0212536808591871,0.0214478820080081,0.0195597426290462,0.0125805832148577,0.0175298906214989,0.00928629616150042,0.0098249560691368,0.0212416412916873,0.0116896376092221,0.0167853146401101,0.0116712310066675,0.0082393105189115,0.0104905751395278,0.0201906567414568,0.0238432244227524,0.0179093323665711,0.0222786519748182,0.0215818570669829,0.0093818797607814,0.0101787451647584,0.0283759601041012,0.0293518919238554,0.0237332826680564,0.0341737721491148,0.0183411975274257,0.0212513858918115,0.0226571412671743,0.0175831170882181,0.0145934701448924,0.0113172878138748,0.0153321881951882,0.0143641527524446,0.0184486909678201,0.0156281457458324,0.0100534879956205,0.00780967897098274,0.0254781641196157,0.0240305032285256,0.022542821514574,0.0211311433731315,0.0128372509344876,0.0196724878704996,0.0144340789206308,0.0294552035415995,0.0280203878004234,0.0253957172709954,0.0323266489655784,0.0267021709088726,0.0210281093122796,0.016506150905555,0.0106432716830353,0.0150157827911555,0.0269266177457358,0.0185641934884241,0.0238840011577893,0.0121781679885899,0.014062533933173,0.0118526033447076,0.0189709172168628,0.0219881344413632,0.0233636251493024,0.0273716891006869,0.0141966332394455,0.017545859372016,0.0141891331653031,0.0273985568396857,0.0268716298935638,0.0248320577063984,0.0325947059982234,0.0227115186471426,0.010931991125916,0.0163278934222078,0.0100942489664126,0.0111667305088,0.0133572348069203,0.0259780773753801,0.0153397643579968,0.0213364614514857,0.0149743263080882,0.0172794121388636,0.0147177763476876,0.0222422276647665,0.0233512343044677,0.0188547330959197,0.0179204811398941,0.0107010645633612,0.00998345676690901,0.016138359614452
Eucgr.B02310.1.p,0.17305522190083,0.183265387581702,0.0880323966203827,0.0673243558824607,0.0997917593442717,0.121175482743553,0.151325300490309,0.0842821934537379,0.0625253484458488,0.0779483810956575,0.152210374911056,0.0843425425337373,0.135466520475592,0.0770528596831187,0.0498817286995604,0.0852318352941373,0.161826186707608,0.103847053967835,0.202815782392692,0.102353165834981,0.16594852845972,0.204193406802819,0.222262547284085,0.0151394217999712,0.0529926522936506,0.0335310298889888,0.057141255575479,0.0104403614712794,0.0471488882352562,0.118681707951473,0.0811838110748987,0.0227177519949539,0.033946528997602,0.0230284803358471,0.0395078323231502,0.0253219934036044,0.0341158350109074,0.0287077430992654,0.0253186073023831,0.0317517060763839,0.0542958317542539,0.0324001150910479,0.0256687665563842,0.0278424989586692,0.059545473532183,0.0217020694822377,0.393369732692418,0.404371438179153,0.277723377622388,0.354997644193562,0.278627089131633,0.340181969018381,0.496957014695124,0.25122492936834,0.192053520285225,0.673954819000203,0.351887494650487,0.445547211212274,0.334385325577503,0.196184506140208,0.24354189175405,0.382383614182834,0.341722798175845,0.52328410339686,0.621002463235245,0.325065767405657,0.452623286672287,0.682502834219895,0.33525731075754,0.361845842909446,0.161453786804481,0.222984321689768,0.284945675887808,0.301985902171586,0.452995907986528,0.0865344877147941,0.12136952515769,0.206348893334254,0.451890031798636,0.314609002750554,0.36497403666365,0.272120564161419,0.192797066257538,0.292982022667033,0.307386535565552,0.327848974504023,0.511524764994141,0.456504866364915,0.219030637973444,0.244691376830837,0.606235668978347
Eucgr.B02312.1.p,0.0307748073193411,0.0254216652109334,0.0254733543112303,0.0296212375026079,0.0243339724943048,0.0288397789114773,0.0242592933128448,0.0208534193881731,0.0155751276263853,0.0251703332376967,0.0328459390625852,0.0182508797574519,0.0195083719454546,0.0194593819378511,0.0134563278064535,0.0170828819002455,0.0311118495050624,0.0359539431224266,0.0211883792783816,0.034542354340571,0.0347740738342928,0.0276150775967329,0.037410499775779,0.0318493728217305,0.0284140290127255,0.0307903389779231,0.0303845555521207,0.0324013796498804,0.0453813857740762,0.0354608806061215,0.0226170483839025,0.0186085028366291,0.0158516958196986,0.0280948080205697,0.0235894702003456,0.0257753175249823,0.021696652658388,0.0206801875627028,0.0161483084509212,0.0387815684946304,0.0416654465875062,0.0417302494835894,0.0262426081227356,0.0246944015079696,0.0391484923239104,0.0430030990526585,0.0339801047753404,0.029069826939667,0.0310864962645305,0.0279864584774652,0.0355512522164223,0.0295523030922069,0.0312401689187984,0.0200814994209811,0.0190638799291397,0.0348791934501505,0.0242257288554125,0.0226916235527894,0.0240191973121593,0.0228208977487705,0.0249551876406208,0.0240978015991742,0.0254582316103694,0.0311478372276879,0.0386626320276663,0.02125551561581,0.0363574480565406,0.0343499592224944,0.0343926118525676,0.0264755657595587,0.0285895076303942,0.0226143608593468,0.0244426775637353,0.0333023377366823,0.0345865992312719,0.0127739071154524,0.0186155000608139,0.021829695158166,0.0278774964208626,0.0228728968047149,0.0294032695980544,0.0254437472226373,0.022873505829689,0.0230795252152522,0.0268840169689743,0.0325032116562387,0.0474540512052327,0.0308343909111552,0.0199713890174858,0.0310504538705977,0.0512422999374825
Eucgr.B02352.1.p,0.00329325349954645,0.00133132949762414,0.00151854606519617,0.0022029963504561,0.00127145006013253,0.00255816003742265,0.00262935820059254,0.00177848206149498,0.00141432519505754,0.00210692501597633,0.00252477403548073,0.00188540081259163,0.00188138608303704,0.00144054069912499,0.000814133956311451,0.00120896477674792,0.00255199652872205,0.00288742922196323,0.00224652239456496,0.00260359383226473,0.00247178408542031,0.0016363341604832,0.00349987415259613,0.00207836052479683,0.00199792936994185,0.00180066476098147,0.00289229690173112,0.00266656760865373,0.00317909938031499,0.00336493910345217,0.00234729123750466,0.00117590601069418,0.00178232602411447,0.00308861440548129,0.00140537509699511,0.00280587311473981,0.0021687115940479,0.00178962316622876,0.00163865635850586,0.0050020585794346,0.00329175565849189,0.00445265930679002,0.00238929842032332,0.00199473832113966,0.00306153909419561,0.00407705415621311,0.00351454110197022,0.000531519218720865,0.00203772927323983,0.000663949144665774,0.00090131432687388,0.00236491769629676,0.00188512768759206,0.00139985003000031,0.00167164318781794,0.00200446997801455,0.0019535442406689,0.00125634175301228,0.00160845341007393,0.000798381653080709,0.000978954200858641,0.000563177856007037,0.00211370531961609,0.00233675134096856,0.00311770389622378,0.00134982972340796,0.00176490050170299,0.00276126560897642,0.00209396451364291,0.00264151292783609,0.0021971297671782,0.00188210782966768,0.00226509534821646,0.00203880090167769,0.00331912855833128,0.000775323901400887,0.00133055592726731,0.00179026298061338,0.00175704209503604,0.00182305455749228,0.00247764698994688,0.0023759437497189,0.00123562854581973,0.000955470900769209,0.00254915776556872,0.00316850147847051,0.00439853952596726,0.00232010450528951,0.00142480218076725,0.00185525480267614,0.00379709790756418
Eucgr.B02376.1.p,0.00406794068200175,0.00645417147138567,0.0101588052032398,0.0282352094113344,0.00488420710117775,0.00676967920740888,0.0117984675833973,0.0714761465418007,0.0296290034599638,0.0996050907982537,0.165113723967862,0.0654527317901573,0.0164670788497017,0.0246726658887867,0.0350268366110013,0.0335249750421327,0.00844242347165769,0.00793261315474084,0.0184333785616483,0.0345833466716725,0.0571325426475044,0.0417847759780304,0.0303644310280892,0.00512245066363628,0.000615122175016355,0.000637900032777688,0.00181693462597133,0.000726722405139517,0.0001850358306695,0.00320410672656719,0.00572415477377424,0.00127030568263387,0.00748276734855077,0.00847633976815268,0.000508937492183981,0.00211043672761907,0.00206711291148952,0.0044737944041189,7.5165542187653e-05,0.00047939380971605,0.000442529781203313,0.000286414947982325,0.000355599334504854,0.000453838356738996,0.000278529928464225,0.000167932367866778,0.00801276608890334,0.0690694226558229,0.0191378317822924,0.0126132860673556,0.0145116873854024,0.0217875046809403,0.322192886898485,0.243923772053267,0.271850826913983,0.699972719634186,0.423881563279948,0.0639270690503194,0.096303848062739,0.336046174337148,0.146995052764013,0.0245710328312497,0.0112406651085682,0.11991627667653,0.246829006303148,0.105033618744819,0.0917626685114469,0.0823644315009627,0.00991418488943092,0.0195776133299005,0.0239845509279742,0.00701319912790111,0.0118972887659585,0.0111589255915014,0.137240236158791,0.147686283503564,0.185733987761886,0.268944264282405,0.566679648690073,0.221109422827538,0.0424699097992697,0.00963329006609909,0.168229637621825,0.120186648192938,0.0285131029230206,0.0116772687878972,0.0788456482710628,0.134932476180945,0.0789404940390344,0.0676639011992003,0.0507091737646637
Eucgr.B02380.2.p,0.00842512726191977,0.00335052502849154,0.00742280032375333,0.00471762261852617,0.0056432009847495,0.00355181884186742,0.00431924111073606,0.00350026368850715,0.0024244942957573,0.00334299329937743,0.00444086549295872,0.00309798768232357,0.00490946352415575,0.00243644419163687,0.00235488357804966,0.00222696488558395,0.00407651580017449,0.00401937221422741,0.00676803507074311,0.00321294157593804,0.00675056216806792,0.00525458553362798,0.00500063090577139,0.00945890020605364,0.00570848128030572,0.00374606922808632,0.00463122839307751,0.00952222932342414,0.0137866434316914,0.00907728807911667,0.00475508525110276,0.00433052277218392,0.00219872087492641,0.00393082446548726,0.00679074287718015,0.00691428128735133,0.00425961785498062,0.00358961059148964,0.00222651560389583,0.00438404899410383,0.00973492130458842,0.0097928812920351,0.0056699538041543,0.00617296783927255,0.00553944079600819,0.00833725168558077,0.00726451568613328,0.0055103285741499,0.00770581626338824,0.00883350107267614,0.00747185430640182,0.0101089758384156,0.00670542830371104,0.00345543013025114,0.00355423199380923,0.00715986646489812,0.00327244267184921,0.00743285468383996,0.00272206489176551,0.00399258680908716,0.00261753009937197,0.00333363986415963,0.00658948200841016,0.00944533060064531,0.00677868365045745,0.00443484924069289,0.00469661923167933,0.00520584007729645,0.0113002407949843,0.00465859073492693,0.0082861218504726,0.00771405580754844,0.00407790712535909,0.00512424124899062,0.00708884727411304,0.00221953795407051,0.00310893052099421,0.00405763528995458,0.0028875577902215,0.00382752439888245,0.00311961693383883,0.00423220806711339,0.00276974223471928,0.00176321246755525,0.00352018386964406,0.00667493203684365,0.00957761773485319,0.00612936527320902,0.00314962787346833,0.00522828642234512,0.00959638647333873
Eucgr.B02389.3.p,0.0081072529583476,0.00569016332616859,0.00668125474537435,0.00608674429287682,0.00388798033240342,0.00808208529821267,0.00405115151262769,0.00429020604314623,0.00288804221177994,0.00433438623294104,0.00473425019985769,0.00352536739490179,0.00476040820069518,0.00362364697666588,0.00262453565229569,0.00388769574205682,0.00670693901719102,0.00696835975336045,0.00621028694378551,0.00796180836248941,0.00879393592247595,0.00452650630972102,0.00921290227651433,0.00876570235685871,0.00755043621661917,0.00778176642039921,0.00751056579400819,0.00836025152526309,0.00990518971434938,0.00917213455086876,0.0043806014971557,0.00305024056606463,0.00384469361458432,0.00545011088693612,0.00507143749512155,0.0078860088947099,0.00576426382527294,0.00480584498162088,0.0033440083288095,0.0132834827129432,0.0105111177072233,0.0146587644271751,0.00769940242777454,0.0057910460753981,0.00795406814153998,0.0116722100257054,0.00872547140275334,0.00621660130197293,0.00764154847691306,0.00630168831322801,0.00752792376080803,0.00591120194888769,0.00629119910395514,0.00398961556454176,0.00486914940821206,0.00771240656284394,0.00546251795117446,0.00406144915394832,0.00427904459495627,0.00563977476785412,0.00386526241227352,0.00503946731524492,0.00619426689782657,0.00860266448445496,0.0112039970420457,0.00656258221025612,0.00615266209311064,0.00945010576833986,0.00798590667861992,0.00589872337281093,0.00653151094814345,0.00535390700660946,0.00616211849860028,0.00780879373372263,0.00787058471267583,0.0023208138253893,0.00371708265572714,0.00423269267403256,0.00528071502836236,0.00454607205311978,0.00814862254255052,0.00725744465458332,0.00600277310338565,0.00492619291272451,0.00526926341435979,0.0089972400115116,0.0144613337328235,0.00868258316585666,0.00634789624950058,0.00511581743475786,0.0123169888077872
Eucgr.B02431.1.p,0.0205872831266478,0.0119148748425165,0.00893837937723739,0.01658191355681,0.0074565350841485,0.0158971799920442,0.0153581174889288,0.0178855445096447,0.0124615969857979,0.0158571584625063,0.0203550643934959,0.0208573737115224,0.0114849333048857,0.0130825490498762,0.00890802101542497,0.0137086053817853,0.0268767434177664,0.0257509133759191,0.0166810515665742,0.01787947481583,0.0248128772796846,0.0150502110943104,0.0336321050241269,0.0195534564175671,0.011250385583529,0.0131236832763951,0.0145988278370843,0.018860865899665,0.0287486351736868,0.0309188049791097,0.0170416740625137,0.0113082428752984,0.0106405201473248,0.0287164003763727,0.0162291542049681,0.0192016903922652,0.0171534959689952,0.0173389375057067,0.0162269224475171,0.048239772450065,0.0319284885985746,0.0395425890144899,0.0224834904303868,0.0181393544195851,0.0263448335642612,0.0414336124854348,0.023813298489197,0.0151507571232003,0.0171558623404938,0.0160261842959258,0.022168809775086,0.0239055629375468,0.0212160864130805,0.0160125250521625,0.0195122845132274,0.0362635566246304,0.0311714851890053,0.0178089198034572,0.0202060014970366,0.0217089734100833,0.0174719765468166,0.0212263286563302,0.021916683489637,0.0274376642360912,0.0391843889737356,0.0214117472668159,0.0216635371385263,0.0195028261317906,0.0161789333153924,0.0156131018170087,0.0143424241106998,0.00962696210740687,0.0164601184944808,0.0288423590820614,0.0220518111675316,0.00948993102843883,0.0147560044905045,0.0153115967414638,0.0187344487014027,0.021392940257333,0.0211224053031266,0.0229389241754246,0.0218664546235368,0.0159265721236075,0.021957846378029,0.0286042604595325,0.0393467217394218,0.0155081328704079,0.0192241080685546,0.0175849847752774,0.0383007638125732
Eucgr.B02456.2.p,0.0272736651156868,0.0248758877006716,0.0184027343231031,0.0201214330029926,0.0181021429193678,0.0208697187945266,0.0162673261887619,0.0139567438630171,0.0120748080434759,0.011142559717449,0.0150273329679846,0.018032317885985,0.0201584158671326,0.0154958460398532,0.0105270832492606,0.0159539266050032,0.0257750778848856,0.0307271278399625,0.0278394018124914,0.0273226568172528,0.0211759900937198,0.0155590519311815,0.0302750566366385,0.0222505247179166,0.0293261188048394,0.0219455650185157,0.0232915686576096,0.0264190835050435,0.0357145541551876,0.0339137592937127,0.0210431457362355,0.0164728814762185,0.0171231546035497,0.0215627911178213,0.0338205503307209,0.0287457415765685,0.0162134408372707,0.0216629435893951,0.0223090512990942,0.0315552754894249,0.0332181887990279,0.0417975642093964,0.0178558987727777,0.0187142845583538,0.022158746230157,0.0440843395394688,0.0375624894941663,0.0302752144415314,0.0320451916368372,0.0345031896443949,0.0361334524387075,0.0369616653680438,0.0336763450433484,0.0225225971723441,0.0236889346871481,0.0327952849977959,0.0307084025642049,0.0284743746445144,0.0232593434835031,0.023157902876398,0.0279251850964105,0.0286727595971645,0.0334814720016334,0.053337910078962,0.0514839438881858,0.018734982102856,0.027245172129961,0.0490559229718041,0.0298854187733215,0.0294727086500597,0.0297635824946327,0.0239978076895609,0.0273385051161334,0.0367684992088056,0.0375754567691755,0.0109395828647341,0.0194447375490682,0.0182416725229113,0.0243502899625003,0.0272510715506595,0.0338130859188927,0.0257224885002771,0.0198723832369618,0.024046711354665,0.0252744261956059,0.0370144447461533,0.0554180600345271,0.0378079918511145,0.0149301590143961,0.0239468666306308,0.0544142329045161
Eucgr.B02479.7.p,0.00177957173633065,0.00307331435616485,0.00289679890775883,0.00310678088940293,0.00258233818285247,0.00284251289986674,0.00153670903994855,0.00196541968652094,0.00121958988979461,0.00161227396200054,0.00379013217969495,0.00164233538339905,0.0023196977205938,0.00196834637997796,0.00121346100254194,0.00129592786319176,0.00299388108692061,0.00537757509591443,0.00365927614089484,0.00381228440253169,0.00330856621148985,0.00265582366555089,0.00614437414194658,0.00214355197394309,0.0030999502626669,0.00323963206575852,0.00333499839929112,0.00320272969913211,0.00234706541130617,0.00322704900382005,0.00190457843011024,0.002123063777872,0.00177174827994423,0.00350517729054607,0.00297077284629629,0.00273006072382886,0.0020945997160992,0.00178775383410948,0.00141040733978731,0.00380998593476929,0.00401602717574158,0.00858247788593887,0.0059689286289292,0.00301805131997536,0.00951132924713442,0.00664484903062394,0.00188989311974502,0.00339678277825084,0.00322584900665774,0.00410320721977394,0.00294243818956614,0.00221466771896067,0.00329776547964498,0.00157739017237975,0.0027983595042523,0.00643379382352376,0.00313945083117049,0.00279374826297831,0.00147384579352665,0.00210043397411977,0.00144848170041237,0.00171452118451189,0.0039755868084955,0.00422885218113834,0.00579805810871987,0.0025542579753306,0.00378979141397356,0.0061100438572274,0.00219036493311498,0.00273526109802531,0.00339458745200509,0.00312872259625362,0.00317557855304662,0.00295491928107292,0.00311004405776431,0.00158693344366564,0.00151672525038597,0.00181728235287539,0.00481058880414076,0.00250880115279989,0.00416635043645217,0.00363973285536536,0.00224625913615798,0.00241574938068269,0.00292482938111765,0.00521951268378013,0.00966882287351264,0.00370482045611478,0.00233949904035805,0.00278264641923436,0.00703135551527692
Eucgr.B02489.1.p,0.0105522536302413,0.00946829980311468,0.00634569249749676,0.00500779716987514,0.00878753896200747,0.0100126574546238,0.00825157923999115,0.00455486102890685,0.00325156077616027,0.00625375755301075,0.00607326000026178,0.00578783847638714,0.00590929972557088,0.00480900565097105,0.00369194047870625,0.00420971875844226,0.00620916998870923,0.00597681543957476,0.00614159674354953,0.0080248359013436,0.00863849883695214,0.00648031588174909,0.00899300503908691,0.0107785695332517,0.0117229662076305,0.0126332107308322,0.0103309943956364,0.0159260309019139,0.0197040574154844,0.0155715081037582,0.00711019109446773,0.00502396656817002,0.00579167496266167,0.00784807502107976,0.012673752730998,0.0134267829521389,0.00686349414202646,0.00716761370497173,0.00424325911704274,0.00832575831849178,0.0119402149210657,0.0119772314711058,0.0104406774666694,0.00667975832840337,0.0120656904157399,0.0132022171162589,0.00588374937179219,0.00406374101807939,0.00736453917814179,0.00685770821424535,0.00612465886851053,0.00503432621283289,0.00359832572531866,0.00152954363799612,0.00353000468008177,0.00359350157243842,0.00330729409163432,0.00284997640732047,0.00347354357900066,0.00248804018259408,0.00239081931263853,0.00246207946699899,0.00282569676643515,0.00524309750184253,0.00682555038074911,0.00288107853901202,0.00502106883766047,0.00561742246198073,0.00748868636185742,0.00565604354447825,0.00479917500840177,0.00553218159957605,0.00729749995056778,0.00593025940914301,0.00462889897276954,0.0016349941529142,0.00209316442030756,0.00345602207522137,0.0032868816820651,0.00376064288187829,0.00423364683437471,0.00419360007205751,0.00352079382408603,0.00395077388501637,0.00389551597650731,0.00373644267482799,0.00818556005420393,0.00533927810522677,0.00242488550355583,0.00542675224806741,0.0072913112994423
Eucgr.B02495.1.p,0.0819735703668617,0.0802032108647461,0.0543664787155075,0.0470166567876783,0.0515784521603089,0.0582746978725634,0.0296929369424939,0.0392861477824155,0.0262544457110959,0.0247797043618312,0.0534772241522842,0.0320104027826297,0.0401428970304383,0.0241788103808707,0.0292500432912538,0.022741620796271,0.0557346098761802,0.0826124452003737,0.0844185657578351,0.0854979404254697,0.04988276069543,0.0485773312124504,0.175878038076509,0.0357958749796734,0.0725431319574368,0.0445655083611005,0.053787272397314,0.0592087098252918,0.0587016691276521,0.0577375796221737,0.046311004732322,0.0278668164951673,0.0221491199156267,0.0391210757562087,0.0323382300805901,0.0301590036214847,0.0188489943229493,0.0351491647658517,0.0151666461377039,0.157961023306518,0.0892982582544112,0.149156681555785,0.130670271504531,0.0477642663917726,0.147130010239194,0.16728326122946,0.129714398426119,0.129294865810764,0.115528517030117,0.130136079708605,0.134159094655447,0.121375542491503,0.0613542585741502,0.0554744044838904,0.0591122241103516,0.0960725328870431,0.084096770766626,0.14044164400085,0.0620583303353529,0.0804306979297303,0.0602571061406999,0.0888364263368564,0.109818324173727,0.0779467403938854,0.115782736365538,0.041666097051099,0.075468591535164,0.0768223892323378,0.112526275212376,0.121748235659327,0.0944338724919005,0.089738794661822,0.0725257493278602,0.0831438408193481,0.050734369641304,0.0302767839057199,0.0443108994695057,0.05027995067475,0.0644201913096292,0.052816590100326,0.078461775627288,0.0922336077735018,0.0899310010148063,0.0539130734631721,0.136769833380218,0.130831266571099,0.14968286661019,0.050724200334386,0.0492330638862773,0.0520133417505917,0.0949700590240941
