Protein,14acam11,14acam25,14acam27,14acam28,14acam7,14acam8,14bot2,14bot24,14bot27,14bot30,14bot6,14bot7,14bter2,14bter21,14bter29,14bter30,14bter6,14bter7,14smit11,14smit2,14smit22,14smit28,14smit9,1acam11,1acam25,1acam27,1acam28,1acam7,1acam8,1bot2,1bot24,1bot27,1bot30,1bot6,1bot7,1bter2,1bter21,1bter29,1bter30,1bter6,1bter7,1smit11,1smit2,1smit22,1smit28,1smit9,7acam11,7acam25,7acam27,7acam28,7acam7,7acam8,7bot2,7bot27,7bot30,7bot6,7bot7,7bter2,7bter21,7bter29,7bter30,7bter6,7bter7,7smit11,7smit2,7smit22,7smit28,7smit9,9acam11,9acam25,9acam27,9acam28,9acam7,9acam8,9bot2,9bot24,9bot27,9bot30,9bot6,9bot7,9bter2,9bter21,9bter29,9bter30,9bter6,9bter7,9smit11,9smit2,9smit22,9smit28,9smit9
Eucgr.A00010.2.p,0.259667886702411,0.217358180935285,0.175721962686401,0.227320123964653,0.275489612033983,0.233143662912883,0.123159341089896,0.151646852141879,0.180670839432457,0.14763886868747,0.402069100468379,0.119489574511564,0.14248431899226,0.136719559347157,0.139890896080531,0.086572078554407,0.0919901571736594,0.132919446529246,0.228329586317114,0.208672528861045,0.153550512625999,0.14922367050521,0.142884830367341,0.24973082144334,0.209031312046991,0.202388877037007,0.282304047422851,0.175922098015712,0.315915179417263,0.242577943359558,0.178434336110265,0.144873493763053,0.0850411660181773,0.232747234137507,0.0971136053829044,0.133575636622308,0.130552551745885,0.131234269922113,0.0608693402489595,0.182804864420865,0.162413577117902,0.249789942142151,0.266844966914063,0.168533386389026,0.296131367119079,0.224077250434809,0.197705946615771,0.273495106223459,0.257000494220635,0.208280373296828,0.347643465137873,0.224196747948432,0.144528899703388,0.0997657611832947,0.0883077516012958,0.297740554437024,0.0806201856923764,0.224991987775777,0.154179609915569,0.0966637523151079,0.0797956156702602,0.165970576868966,0.112175372024351,0.191917000320237,0.359404968847919,0.130696232670205,0.303574640322666,0.271362959536517,0.207874775258686,0.2518337317042,0.25516098948913,0.250165181469148,0.218370047022003,0.120347379714805,0.141030313969954,0.0775739569593481,0.0859243549222281,0.101785092035077,0.298250704140893,0.134783873174614,0.0688422158738171,0.18465642490235,0.136938956411731,0.153672364364236,0.213278854063072,0.0919742286919979,0.115574905419018,0.274364081283703,0.135698972456109,0.166065143842065,0.178118057087211
Eucgr.A00018.2.p,1.02112071451194,0.794451102351404,0.808576342229843,0.835545591414335,1.07827813149825,0.94014539995746,0.703623587535347,0.931268261802393,0.454747776628045,0.773770296319162,1.16413035159132,0.374522486162886,0.788390468013541,0.575949516233612,0.593060087734033,0.229067676523526,0.334615151172432,0.731083029170963,1.01887980094357,1.02544157547317,0.751686687617649,0.765881446406485,0.766545549129361,0.87014223921808,0.85334918480548,0.900388271264366,1.14505533270451,0.977355101922747,1.25533154562332,1.15269694602909,0.950556336786428,0.752518493942503,0.651138669996265,0.843773116664593,0.730601659890027,0.809990963908022,0.49135193660286,0.620297258283291,0.326626659048086,0.300599657949811,0.499576076000125,1.03316905188351,0.696374328338901,0.708783977506674,1.05500566802197,0.763519107387109,1.08891194234769,0.777519306040791,0.544981569101134,0.999307788020041,1.43435214565702,0.993317000018945,0.572404432634312,0.55281911029469,0.466182242570078,0.587717381105509,0.478251720372289,0.743058549452195,0.508837316039591,0.483493631616242,0.294258010481445,0.227584793181073,0.413306606397611,0.80402824359243,1.10174367991349,0.661771596267896,1.33551708491093,0.946644652497968,0.944755203883397,1.44037857250411,0.88304761355387,1.14018146165166,0.986141553383983,0.868570833380084,0.467151052400203,0.430952254367506,0.316154023731855,0.531656894996735,0.730103736028733,0.413308433933229,0.478459941934452,0.607702379176396,0.737016869754196,0.433962385556998,0.426475978896742,0.464448848639711,0.771077744961606,0.756020126078233,0.678427983993902,0.777098512511763,0.832154005799592
Eucgr.A00095.1.p,5.91065758090362,2.89946059402626,4.06595392650806,5.01425867926192,7.35336303531499,6.17324339518591,2.05143248537836,4.54009377565486,2.93159033847007,2.2114501394758,4.57040539277027,2.87695957790364,3.20441255361952,3.73059737848599,1.87320645063208,2.10675484399595,4.23056108171567,6.20215341199667,2.21502125825871,4.51951017054233,2.12745498840086,2.45303199074189,5.82708022170866,4.8680103551506,3.95427037871817,4.06205530847035,3.95800982903503,3.48929664378299,4.40797414460536,3.79788911023185,5.24298686231651,1.82392393290329,1.72535366232857,3.94271166925136,4.47252804260135,3.44677035213861,3.25354105210705,3.06241583197225,2.96301530396402,4.47510773865442,4.42919746579817,4.48282768546695,5.62402162497855,2.58596455172141,3.26185067194033,4.61664326431591,4.86620847699128,3.31125530664428,3.32999554996732,4.04507177773485,6.28946628897028,5.28830457996824,2.84143899329871,1.57895960544214,2.08122633015924,3.52867448153009,3.87512945761546,2.63931122313098,2.99937751038725,2.09304865692318,1.23896019844419,4.27162229886742,4.3028287141713,2.42391335820883,4.44706810093146,2.23308411283604,4.29239835818964,3.62673036597802,5.58537922123864,3.19308579730344,4.5765434817683,5.72408212405463,4.95854305573555,3.2838324945837,2.76147601205222,2.21901814014384,1.27841421080985,1.87200144782189,2.76796950612449,3.66450970840511,2.93784055700036,4.52722369697851,3.53011299807102,3.08577307724988,5.24050348006921,4.13246553804243,4.70074258252256,3.7124122630962,3.28822358600038,2.53451770670305,3.69533740895856
Eucgr.A00131.1.p,0.0684760462282193,0.0489271927567617,0.014163676363337,0.0300124307926007,0.010179265466384,0.00539820153168442,0.0265261222651838,0.0420706371841836,0.0633287698001862,0.0465019558305193,0.0874594512455984,0.0380113534504978,0.0170236281887378,0.0532784301269091,0.0127620555460625,0.038018334912865,0.00746738165131952,0.0168834852660075,0.0298731056917392,0.0404323733626999,0.0149795336272067,0.039646363677619,0.035050645463724,0.0326840986146854,0.0340357480075597,0.0060714946194201,0.0188530193921254,0.0403118457287661,0.0184929551386495,0.054453869765391,0.0588145534243993,0.0600194458803039,0.0242887960335443,0.130459481222917,0.0771536024434696,0.0222925364409371,0.0177468955508927,0.0260485732244584,0.028597279811541,0.0127801699948797,0.0125425153417766,0.0256061256096516,0.0317225936845709,0.0222251516066508,0.0134292395902702,0.0770600983125084,0.0288826592668296,0.0509755889597532,0.0120207174268356,0.00263918025662293,0.0105464648537033,0.0209089039579271,0.0411966005510421,0.0311841660915159,0.0482707133917944,0.0588428198114227,0.0435559849702946,0.0201643359460068,0.0404645565223324,0.0195704576325556,0.0443669736635504,0.0125009000496522,0.0150898242480206,0.0354250463229175,0.0126634928288534,0.00635797033900394,0.033114628930607,0.0496383502821625,0.0356774175976423,0.03154869835073,0.011158486389014,0.00652749176441584,0.0227521818265163,0.0159808398271459,0.0306074817660538,0.0421583775138772,0.0236671698896975,0.0437132464702882,0.0916749662343023,0.0357982424653459,0.0117149890952767,0.0263782078931044,0.0253446855547728,0.0280520765780184,0.00286011066334256,0.0121811452991422,0.0176690311654807,0.0487132086343777,0.00168272922139749,0.0275489232479522,0.0475956663047538
Eucgr.A00188.1.p,0.733265188970731,0.269253599980294,0.247092897328141,0.754414320365368,0.620872396355676,0.708969916804522,1.71580793850816,2.1398261204316,0.806479972698718,1.41884277959374,1.37939086746039,0.652126467092661,1.52919466548078,1.69735804345123,0.674501946271844,0.750732052624046,0.871187433703618,1.08884704824581,0.271508302181681,1.22250983185603,1.36570079001935,0.994079332247575,0.86315877256564,0.730962025087988,0.351453911101174,0.235313596422273,0.486135434646375,1.35397200410487,1.09328682324251,3.19593043055899,2.09776704703652,0.701823248646757,0.806418314616167,2.49837300224285,1.57327403447989,1.67540315187121,1.1999484843512,0.727001954384167,0.92254151686838,0.834404842196076,1.82792825643235,0.68272308334486,1.03580054386208,1.2868345696771,0.698640204966055,1.1235117855277,0.307114825915557,0.425772856416422,0.189340230429694,0.741813154406644,0.259508884483275,0.2487869672891,1.50549888940597,0.421708071758892,0.761927327772188,0.315750967484692,0.842248942520985,1.04204544074476,0.48162539832115,0.320214915571916,0.544013327672661,1.07758862211308,0.519319282966099,0.443035652223913,1.36934496391529,1.27629219520018,0.909984286979511,1.4277090042586,0.984946854394564,1.30646365091412,0.268810949512828,0.714529270633459,0.41810670392255,0.138243372790749,2.40438677389971,0.542937312646624,0.366496690290223,0.6343028809595,0.558201088650667,0.995498527351468,0.701022974564549,0.790748197600712,0.640840800343983,0.496046732246091,1.13553921405349,0.510994502818601,0.352455784452602,0.845955207336091,1.17880031470638,1.16162145196357,1.17490378578388
Eucgr.A00248.1.p,0.719194993304358,0.543972161027374,0.724104876972871,0.777742643421224,0.486162995541124,0.788298082010901,0.239934041225132,0.549000930323268,0.367326617768242,0.19908654172268,0.380597635819808,0.207891643089338,0.106961125898165,0.382142242539624,0.164996528689505,0.11390918327751,0.300791496415438,0.808853230484121,0.5955706979993,0.824998813815086,0.526446829846758,0.245023660367973,0.480586194843248,0.528476538846027,0.493444530880682,0.322696590312647,0.588025877084516,0.337605767512808,0.443145113620187,1.62418462962182,0.75255191338046,0.443332750833101,0.270547533200601,0.319290626387884,0.245618885327339,0.203438268950352,0.442483083245232,0.192530833790768,0.16858625711735,0.452877674918123,0.720882543330365,1.43418613926849,1.29609334423102,0.855082604641451,1.18533544593551,0.854281359423765,0.203727326112881,0.428125333211126,0.599948595332227,0.456671135923135,0.683306517168404,0.66359928291859,0.16598447880356,0.131773117541026,0.123473143676091,0.172004819409477,0.199562454428691,0.0936325681257734,0.138102071437913,0.0973019169142373,0.0579967709934094,0.297321561246208,0.367832663449338,0.378063244311,1.02622254933026,0.505692911229723,0.398562352554201,0.634332911622523,0.298395631660699,0.912873270037047,0.573296697010717,0.769088387896471,0.333660369249895,0.431149304700057,0.189540850468109,0.146748069974459,0.207206373393737,0.0648889596318618,0.20703952602345,0.189723165491897,0.0898285155392026,0.577112550541409,0.165318687356986,0.17584536045411,0.475448429395674,0.898051774489262,0.626166729995666,0.520230315065956,0.803141269378566,0.193050777756544,0.41778177240226
Eucgr.A00249.1.p,0.516859027661339,1.04346672971422,1.04988096032228,0.660052239115191,0.719904812044778,0.833215464448469,0.350021454258782,0.494898590200063,0.845725134916931,0.279198260258979,0.768292152077127,0.309034379489056,0.266347597386246,0.453906907038205,0.172457426613822,0.143288356524484,1.03988784443711,1.66965327883587,0.524813032966235,2.03251379503124,0.417220091867864,0.449827023050096,0.922730242031219,0.59388417689791,0.727279387688729,0.906621088459095,0.696922922741702,0.738405459320425,0.936054857970757,1.27228624223277,1.04606871600766,0.650164135680143,0.303707874839557,1.19265627265185,0.804133603563689,0.508996070210595,0.396717037403468,0.321156708649768,0.238468997826564,0.875356446534628,1.06727264074165,1.51722955003158,1.81541059781117,0.74580645023533,0.943271492331041,1.08772137200068,0.574490629770408,0.616347943453792,1.02582472873978,0.279475929060126,1.03964243146808,0.789166949405975,0.325874572289419,0.311072991044069,0.0948042608651734,0.467088712725245,0.178658126549921,0.16207769272265,0.158408460207507,0.126436462573382,0.118175158725729,0.523935944584195,0.630959010019772,0.48750598373634,1.02941894211805,0.583141543352437,0.497066534381785,0.684351556868223,0.529926338591497,0.718508595328427,0.854810474211584,0.623263966105192,0.715814958568194,1.6597931623451,0.352997830479806,0.139483480846411,0.289963972241063,0.111984588014278,0.341597977138122,0.211876029797543,0.168137732007213,0.560925370307281,0.172512124374716,0.179475814782941,1.02009725271382,1.05941245785937,0.731905933033629,0.422522311348862,0.588494946012442,0.533680519525762,0.838556598988828
Eucgr.A00280.1.p,0.0187477322210027,0.0983912449630832,0.121446154259878,0.0508896322507905,0.145607267010014,0.105156780290868,0.0345396195590174,0.0309700187949187,0.0330561481493213,0.0509087128065322,0.0358855213550656,0.0383374920492371,0.083330337023076,0.0400845411809388,0.0137880500214679,0.0183704736292127,0.0813643301325238,0.0363774338916722,0.215128700665383,0.107644491343443,0.0627977986703919,0.0661288036315829,0.0839576677802509,0.0513153967544731,0.0824408219317262,0.100156659247976,0.0131460914313,0.139804681269341,0.111421909071058,0.155909143211333,0.087805948484713,0.0434096673961974,0.0616192224382511,0.0622918921699191,0.0613198949560225,0.125486959256894,0.0454189244019703,0.0308720779608097,0.00437014092846147,0.0607945160457735,0.0847350792973797,0.0866417151769042,0.153694779903137,0.0649433480154976,0.0979015507270152,0.0699362924859587,0.097119777599013,0.172661349983458,0.0989842571697943,0.125652995746611,0.219211962839205,0.10771006014253,0.118136934188575,0.0374422664551033,0.0338487576521154,0.0510964690586938,0.104250426392901,0.157336657369293,0.0387262018073371,0.0327205982830864,0.0255087000070541,0.0608827543033356,0.0845829828229407,0.192749533317032,0.0958160735936212,0.111436290000919,0.115811481651073,0.137431126245172,0.0665450662499268,0.131249692862459,0.114650434640863,0.146106969678127,0.160122398755999,0.0278279499926107,0.0691027142219268,0.0488693617969686,0.0188559212090965,0.0612805276189074,0.105012587973034,0.0649101677832978,0.0611057684784781,0.049620647094776,0.0407477095149069,0.0459473315906686,0.099873653621209,0.0337585403366661,0.0786981091501255,0.0974784266221833,0.0685976618886095,0.0957657265779449,0.109006791797728
Eucgr.A00283.1.p,0.303695421353064,0.258874483081276,0.359242305753487,0.309946267602851,0.361972740749395,0.249604763964163,0.265804467688744,0.140191591431329,0.142609286262927,0.253848171738098,0.368368492513492,0.0756378377023389,0.164941656464264,0.194464230462177,0.167127212564235,0.0993762115845005,0.251127733529437,0.381768702177812,0.20880073342539,0.291982622070976,0.23619376981095,0.144807300495966,0.19868327670964,0.231419910778591,0.189525626822648,0.164513076318448,0.232188186653732,0.276236749032419,0.287427906798117,0.136451238937692,0.173020535497211,0.124788685579608,0.144043865361636,0.192721206539113,0.125232283408141,0.146579200892194,0.171213244822594,0.203924929597376,0.116463827531626,0.232510489723011,0.273668744797284,0.29042993038703,0.141347489182952,0.173083476666782,0.18009449612387,0.161719700049627,0.324341751605102,0.331828089788996,0.275672439772387,0.180883629092452,0.406312872017111,0.255255967817793,0.145257994345409,0.101047784814566,0.11870406041986,0.327963751111095,0.154244730372452,0.294559178183582,0.139025301763041,0.227867608267157,0.126150009516941,0.258262502216131,0.259904347207295,0.218015816084918,0.393459634516436,0.240565331821214,0.220330911420252,0.351542214033778,0.305442335595122,0.264616786904041,0.323337757960213,0.321624564934739,0.37657212444523,0.17769288655255,0.180629795468161,0.0717992802394405,0.117779776649706,0.223169449883928,0.252552992731056,0.180219178099138,0.214384220798638,0.255981086419766,0.234269249125244,0.200378486069768,0.324459233265832,0.253950028461035,0.391654682963321,0.340614055273446,0.265700262850401,0.249644370019414,0.263294065807163
Eucgr.A00306.1.p,0.406745092218281,0.0147196801517672,0.0655713466087052,0.0803668965535613,0.154971515579364,0.0847745625609757,0.0633538671022962,0.0549266425694671,0.0807701385686333,0.00880278949603756,0.662356532847011,0.0149256775584862,0.0243282680296789,0.0544420179552952,0.0552459541276623,0.0527054411371812,0.0432446901136631,0.0185766313149912,0.401002085005283,0.665346905337441,0.440701740547135,0.480510888509451,1.35457773116702,0.230878984875461,0.00762281713301311,0.0983600696823263,0.018467748221697,0.0864306881364745,0.0267140816966592,0.103468875099495,0.0230005769862429,0.00913461811001106,0.0133386053432678,0.615880926123643,0.040167480698809,0.00740612198884208,0.100803788856875,0.056340874594346,0.0246467638706398,0.0280495257143635,0.0166178755576506,0.642449161448071,0.584495287932452,0.911564023616526,1.28726274827998,1.09616042131344,0.560451983078295,0.0144225253491484,0.0872079783165936,0.0718555132346658,0.138791440685598,0.0956985843956265,0.156294670011942,0.104040644932861,0.0221065160162251,0.520223299481583,0.00711574883824704,0.0655344234779995,0.0453144045819282,0.0669192809728152,0.0352718031347084,0.0618200143907285,0.0300225516824303,0.39361487938886,0.349757576511688,0.60775570132656,1.13065527124316,0.813091005526252,0.309275772327344,0.0112540595772727,0.137915171605789,0.100921092214159,0.116864317106623,0.11580488388244,0.0983599131765606,0.0615873748867048,0.0669764902317768,0.0181705721688373,0.452882725244349,0.025606625568998,0.0656796304118453,0.0630517852684707,0.0811663055109111,0.0546607649827225,0.0588767272079846,0.0126209536169047,0.622935264760562,0.523008220953711,0.521670272330878,0.59330807159495,0.839724004943722
